uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PR,PNEUMONIA,OUTRO,"90 - 99",F,13
PR,PNEUMONIA,OUTRO,"90 - 99",M,3
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,18
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
PR,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
PR,SEPTICEMIA,DOMICILIO,"90 - 99",F,18
PR,SEPTICEMIA,DOMICILIO,"90 - 99",M,8
PR,SEPTICEMIA,HOSPITAL,"90 - 99",F,325
PR,SEPTICEMIA,HOSPITAL,"90 - 99",M,150
PR,SEPTICEMIA,OUTRO,"90 - 99",F,5
PR,SEPTICEMIA,OUTRO,"90 - 99",M,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
PR,SRAG,DOMICILIO,"90 - 99",F,1
PR,SRAG,HOSPITAL,"90 - 99",F,7
PR,SRAG,HOSPITAL,"90 - 99",M,2
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RJ,OUTRAS,DOMICILIO,"90 - 99",F,825
RJ,OUTRAS,DOMICILIO,"90 - 99",M,336
RJ,OUTRAS,HOSPITAL,"90 - 99",F,1040
RJ,OUTRAS,HOSPITAL,"90 - 99",M,507
RJ,OUTRAS,IGNORADO,"90 - 99",F,9
RJ,OUTRAS,IGNORADO,"90 - 99",M,4
RJ,OUTRAS,OUTRO,"90 - 99",F,44
RJ,OUTRAS,OUTRO,"90 - 99",M,15
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,307
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,107
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
RJ,COVID,DOMICILIO,"90 - 99",M,1
RJ,COVID,HOSPITAL,"90 - 99",F,26
RJ,COVID,HOSPITAL,"90 - 99",M,14
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RJ,INDETERMINADA,DOMICILIO,"90 - 99",F,28
RJ,INDETERMINADA,DOMICILIO,"90 - 99",M,7
RJ,INDETERMINADA,HOSPITAL,"90 - 99",F,12
RJ,INDETERMINADA,HOSPITAL,"90 - 99",M,4
RJ,INDETERMINADA,OUTRO,"90 - 99",F,1
RJ,INDETERMINADA,OUTRO,"90 - 99",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,75
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,24
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,190
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,73
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,5
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,47
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,13
RJ,PNEUMONIA,DOMICILIO,"90 - 99",F,53
RJ,PNEUMONIA,DOMICILIO,"90 - 99",M,33
RJ,PNEUMONIA,HOSPITAL,"90 - 99",F,1162
RJ,PNEUMONIA,HOSPITAL,"90 - 99",M,572
RJ,PNEUMONIA,IGNORADO,"90 - 99",F,1
RJ,PNEUMONIA,OUTRO,"90 - 99",F,2
RJ,PNEUMONIA,OUTRO,"90 - 99",M,3
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,179
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,77
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",F,35
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",F,893
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",M,360
RJ,SEPTICEMIA,IGNORADO,"90 - 99",F,1
RJ,SEPTICEMIA,OUTRO,"90 - 99",M,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,150
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,42
RJ,SRAG,DOMICILIO,"90 - 99",F,1
RJ,SRAG,HOSPITAL,"90 - 99",F,7
RJ,SRAG,HOSPITAL,"90 - 99",M,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RN,OUTRAS,DOMICILIO,"90 - 99",F,117
RN,OUTRAS,DOMICILIO,"90 - 99",M,73
RN,OUTRAS,HOSPITAL,"90 - 99",F,102
RN,OUTRAS,HOSPITAL,"90 - 99",M,55
RN,OUTRAS,IGNORADO,"90 - 99",M,2
RN,OUTRAS,OUTRO,"90 - 99",F,2
RN,OUTRAS,OUTRO,"90 - 99",M,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
RN,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
RN,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
RN,COVID,HOSPITAL,"90 - 99",F,2
RN,COVID,HOSPITAL,"90 - 99",M,2
RN,INDETERMINADA,DOMICILIO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,27
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,7
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,27
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,14
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RN,PNEUMONIA,DOMICILIO,"90 - 99",F,54
RN,PNEUMONIA,DOMICILIO,"90 - 99",M,23
RN,PNEUMONIA,HOSPITAL,"90 - 99",F,160
RN,PNEUMONIA,HOSPITAL,"90 - 99",M,93
RN,PNEUMONIA,IGNORADO,"90 - 99",F,1
RN,PNEUMONIA,IGNORADO,"90 - 99",M,3
RN,PNEUMONIA,OUTRO,"90 - 99",F,5
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
RN,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
RN,SEPTICEMIA,DOMICILIO,"90 - 99",F,23
RN,SEPTICEMIA,DOMICILIO,"90 - 99",M,7
RN,SEPTICEMIA,HOSPITAL,"90 - 99",F,71
RN,SEPTICEMIA,HOSPITAL,"90 - 99",M,60
RN,SEPTICEMIA,IGNORADO,"90 - 99",F,1
RN,SEPTICEMIA,OUTRO,"90 - 99",F,1
RN,SEPTICEMIA,OUTRO,"90 - 99",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
RN,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,1
RN,SRAG,DOMICILIO,"90 - 99",F,2
RN,SRAG,HOSPITAL,"90 - 99",F,2
RN,SRAG,HOSPITAL,"90 - 99",M,3
RN,SRAG,OUTRO,"90 - 99",M,1
RO,OUTRAS,DOMICILIO,"90 - 99",F,34
RO,OUTRAS,DOMICILIO,"90 - 99",M,32
RO,OUTRAS,HOSPITAL,"90 - 99",F,35
RO,OUTRAS,HOSPITAL,"90 - 99",M,32
RO,OUTRAS,OUTRO,"90 - 99",F,1
RO,OUTRAS,OUTRO,"90 - 99",M,2
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RO,COVID,HOSPITAL,"90 - 99",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,3
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,9
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,13
RO,PNEUMONIA,DOMICILIO,"90 - 99",F,3
RO,PNEUMONIA,DOMICILIO,"90 - 99",M,2
RO,PNEUMONIA,HOSPITAL,"90 - 99",F,28
RO,PNEUMONIA,HOSPITAL,"90 - 99",M,28
RO,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
RO,SEPTICEMIA,HOSPITAL,"90 - 99",F,19
RO,SEPTICEMIA,HOSPITAL,"90 - 99",M,11
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RO,SRAG,HOSPITAL,"90 - 99",F,1
RO,SRAG,HOSPITAL,"90 - 99",M,1
RR,OUTRAS,DOMICILIO,"90 - 99",F,2
RR,OUTRAS,DOMICILIO,"90 - 99",M,1
RR,OUTRAS,HOSPITAL,"90 - 99",F,11
RR,OUTRAS,HOSPITAL,"90 - 99",M,7
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,2
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
RR,PNEUMONIA,HOSPITAL,"90 - 99",F,13
RR,PNEUMONIA,HOSPITAL,"90 - 99",M,5
RR,SEPTICEMIA,HOSPITAL,"90 - 99",F,3
RR,SEPTICEMIA,HOSPITAL,"90 - 99",M,3
RS,OUTRAS,DOMICILIO,"90 - 99",F,568
RS,OUTRAS,DOMICILIO,"90 - 99",M,262
RS,OUTRAS,HOSPITAL,"90 - 99",F,751
RS,OUTRAS,HOSPITAL,"90 - 99",M,399
RS,OUTRAS,IGNORADO,"90 - 99",F,5
RS,OUTRAS,IGNORADO,"90 - 99",M,2
RS,OUTRAS,OUTRO,"90 - 99",F,70
RS,OUTRAS,OUTRO,"90 - 99",M,24
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,138
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,35
RS,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
RS,COVID,DOMICILIO,"90 - 99",M,1
RS,COVID,HOSPITAL,"90 - 99",F,19
RS,COVID,HOSPITAL,"90 - 99",M,8
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RS,INDETERMINADA,DOMICILIO,"90 - 99",F,12
RS,INDETERMINADA,DOMICILIO,"90 - 99",M,7
RS,INDETERMINADA,HOSPITAL,"90 - 99",F,2
RS,INDETERMINADA,HOSPITAL,"90 - 99",M,4
RS,INDETERMINADA,OUTRO,"90 - 99",F,3
RS,INDETERMINADA,OUTRO,"90 - 99",M,2
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,50
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,21
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,189
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,90
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,26
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
RS,PNEUMONIA,DOMICILIO,"90 - 99",F,49
RS,PNEUMONIA,DOMICILIO,"90 - 99",M,30
RS,PNEUMONIA,HOSPITAL,"90 - 99",F,735
RS,PNEUMONIA,HOSPITAL,"90 - 99",M,438
RS,PNEUMONIA,IGNORADO,"90 - 99",F,3
RS,PNEUMONIA,IGNORADO,"90 - 99",M,1
RS,PNEUMONIA,OUTRO,"90 - 99",F,14
RS,PNEUMONIA,OUTRO,"90 - 99",M,8
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,54
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,24
RS,SEPTICEMIA,DOMICILIO,"90 - 99",F,13
RS,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
RS,SEPTICEMIA,HOSPITAL,"90 - 99",F,478
RS,SEPTICEMIA,HOSPITAL,"90 - 99",M,183
RS,SEPTICEMIA,IGNORADO,"90 - 99",F,3
RS,SEPTICEMIA,IGNORADO,"90 - 99",M,2
RS,SEPTICEMIA,OUTRO,"90 - 99",F,4
RS,SEPTICEMIA,OUTRO,"90 - 99",M,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,32
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,12
RS,SRAG,HOSPITAL,"90 - 99",F,5
RS,SRAG,HOSPITAL,"90 - 99",M,2
RS,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SC,OUTRAS,DOMICILIO,"90 - 99",F,296
SC,OUTRAS,DOMICILIO,"90 - 99",M,152
SC,OUTRAS,HOSPITAL,"90 - 99",F,310
SC,OUTRAS,HOSPITAL,"90 - 99",M,165
SC,OUTRAS,IGNORADO,"90 - 99",F,1
SC,OUTRAS,IGNORADO,"90 - 99",M,1
SC,OUTRAS,OUTRO,"90 - 99",F,30
SC,OUTRAS,OUTRO,"90 - 99",M,10
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,35
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,14
SC,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
SC,COVID,DOMICILIO,"90 - 99",M,1
SC,COVID,HOSPITAL,"90 - 99",F,5
SC,COVID,HOSPITAL,"90 - 99",M,5
SC,INDETERMINADA,DOMICILIO,"90 - 99",F,7
SC,INDETERMINADA,DOMICILIO,"90 - 99",M,6
SC,INDETERMINADA,HOSPITAL,"90 - 99",F,3
SC,INDETERMINADA,HOSPITAL,"90 - 99",M,4
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,30
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,10
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,84
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,55
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SC,PNEUMONIA,DOMICILIO,"90 - 99",F,38
SC,PNEUMONIA,DOMICILIO,"90 - 99",M,35
SC,PNEUMONIA,HOSPITAL,"90 - 99",F,329
SC,PNEUMONIA,HOSPITAL,"90 - 99",M,202
SC,PNEUMONIA,OUTRO,"90 - 99",F,3
SC,PNEUMONIA,OUTRO,"90 - 99",M,3
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,14
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
SC,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
SC,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
SC,SEPTICEMIA,DOMICILIO,"90 - 99",F,8
SC,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
SC,SEPTICEMIA,HOSPITAL,"90 - 99",F,216
SC,SEPTICEMIA,HOSPITAL,"90 - 99",M,86
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SC,SRAG,HOSPITAL,"90 - 99",F,2
SC,SRAG,HOSPITAL,"90 - 99",M,1
SE,OUTRAS,DOMICILIO,"90 - 99",F,62
SE,OUTRAS,DOMICILIO,"90 - 99",M,39
SE,OUTRAS,HOSPITAL,"90 - 99",F,82
SE,OUTRAS,HOSPITAL,"90 - 99",M,25
SE,OUTRAS,IGNORADO,"90 - 99",F,1
SE,OUTRAS,IGNORADO,"90 - 99",M,1
SE,OUTRAS,OUTRO,"90 - 99",F,3
SE,OUTRAS,OUTRO,"90 - 99",M,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,38
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,34
SE,COVID,HOSPITAL,"90 - 99",F,1
SE,COVID,HOSPITAL,"90 - 99",M,3
SE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SE,INDETERMINADA,DOMICILIO,"90 - 99",F,1
SE,INDETERMINADA,HOSPITAL,"90 - 99",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,11
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,5
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,16
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,16
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
SE,PNEUMONIA,DOMICILIO,"90 - 99",F,4
SE,PNEUMONIA,DOMICILIO,"90 - 99",M,3
SE,PNEUMONIA,HOSPITAL,"90 - 99",F,93
SE,PNEUMONIA,HOSPITAL,"90 - 99",M,54
SE,PNEUMONIA,IGNORADO,"90 - 99",F,3
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
SE,SEPTICEMIA,DOMICILIO,"90 - 99",F,5
SE,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
SE,SEPTICEMIA,HOSPITAL,"90 - 99",F,49
SE,SEPTICEMIA,HOSPITAL,"90 - 99",M,30
SE,SEPTICEMIA,IGNORADO,"90 - 99",F,1
SE,SEPTICEMIA,IGNORADO,"90 - 99",M,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
SE,SRAG,DOMICILIO,"90 - 99",M,1
SE,SRAG,HOSPITAL,"90 - 99",F,1
SE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SP,OUTRAS,DOMICILIO,"90 - 99",F,1568
SP,OUTRAS,DOMICILIO,"90 - 99",I,1
SP,OUTRAS,DOMICILIO,"90 - 99",M,753
SP,OUTRAS,HOSPITAL,"90 - 99",F,2667
SP,OUTRAS,HOSPITAL,"90 - 99",M,1307
SP,OUTRAS,IGNORADO,"90 - 99",F,41
SP,OUTRAS,IGNORADO,"90 - 99",I,362
SP,OUTRAS,IGNORADO,"90 - 99",M,13
SP,OUTRAS,OUTRO,"90 - 99",F,222
SP,OUTRAS,OUTRO,"90 - 99",M,65
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,316
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,130
SP,OUTRAS,POSTO_SAUDE,"90 - 99",F,6
SP,OUTRAS,POSTO_SAUDE,"90 - 99",M,2
SP,OUTRAS,VIA_PUBLICA,"90 - 99",F,8
SP,OUTRAS,VIA_PUBLICA,"90 - 99",M,4
SP,COVID,DOMICILIO,"90 - 99",F,4
SP,COVID,HOSPITAL,"90 - 99",F,100
SP,COVID,HOSPITAL,"90 - 99",M,67
SP,COVID,IGNORADO,"90 - 99",F,1
SP,COVID,OUTRO,"90 - 99",M,2
SP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SP,INDETERMINADA,DOMICILIO,"90 - 99",F,19
SP,INDETERMINADA,DOMICILIO,"90 - 99",M,19
SP,INDETERMINADA,HOSPITAL,"90 - 99",F,6
SP,INDETERMINADA,HOSPITAL,"90 - 99",M,5
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,123
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,74
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,564
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,295
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,10
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,25
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,14
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,65
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,34
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",F,3
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",M,4
SP,PNEUMONIA,DOMICILIO,"90 - 99",F,296
SP,PNEUMONIA,DOMICILIO,"90 - 99",M,200
SP,PNEUMONIA,HOSPITAL,"90 - 99",F,3274
SP,PNEUMONIA,HOSPITAL,"90 - 99",I,1
SP,PNEUMONIA,HOSPITAL,"90 - 99",M,1832
SP,PNEUMONIA,IGNORADO,"90 - 99",F,17
SP,PNEUMONIA,IGNORADO,"90 - 99",M,18
SP,PNEUMONIA,OUTRO,"90 - 99",F,64
SP,PNEUMONIA,OUTRO,"90 - 99",M,30
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,202
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,113
SP,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,2
SP,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,3
SP,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
SP,SEPTICEMIA,DOMICILIO,"90 - 99",F,86
SP,SEPTICEMIA,DOMICILIO,"90 - 99",M,41
SP,SEPTICEMIA,HOSPITAL,"90 - 99",F,1730
SP,SEPTICEMIA,HOSPITAL,"90 - 99",M,802
SP,SEPTICEMIA,IGNORADO,"90 - 99",F,14
SP,SEPTICEMIA,IGNORADO,"90 - 99",M,4
SP,SEPTICEMIA,OUTRO,"90 - 99",F,22
SP,SEPTICEMIA,OUTRO,"90 - 99",M,11
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,108
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,40
SP,SEPTICEMIA,POSTO_SAUDE,"90 - 99",F,5
SP,SEPTICEMIA,POSTO_SAUDE,"90 - 99",M,1
SP,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,1
SP,SRAG,HOSPITAL,"90 - 99",F,23
SP,SRAG,HOSPITAL,"90 - 99",M,8
SP,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
TO,OUTRAS,DOMICILIO,"90 - 99",F,26
TO,OUTRAS,DOMICILIO,"90 - 99",M,26
TO,OUTRAS,HOSPITAL,"90 - 99",F,31
TO,OUTRAS,HOSPITAL,"90 - 99",M,20
TO,OUTRAS,IGNORADO,"90 - 99",M,2
TO,OUTRAS,OUTRO,"90 - 99",F,2
TO,OUTRAS,OUTRO,"90 - 99",M,2
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
TO,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
TO,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
TO,COVID,HOSPITAL,"90 - 99",F,2
TO,COVID,HOSPITAL,"90 - 99",M,2
TO,INDETERMINADA,DOMICILIO,"90 - 99",F,1
TO,INDETERMINADA,DOMICILIO,"90 - 99",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,8
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,8
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,9
TO,PNEUMONIA,DOMICILIO,"90 - 99",F,3
TO,PNEUMONIA,DOMICILIO,"90 - 99",M,9
TO,PNEUMONIA,HOSPITAL,"90 - 99",F,38
TO,PNEUMONIA,HOSPITAL,"90 - 99",M,32
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
TO,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
TO,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
TO,SEPTICEMIA,HOSPITAL,"90 - 99",F,17
TO,SEPTICEMIA,HOSPITAL,"90 - 99",M,11
AC,OUTRAS,DOMICILIO,"> 100",M,8
AC,OUTRAS,HOSPITAL,"> 100",F,3
AC,OUTRAS,OUTRO,"> 100",F,1
AC,COVID,HOSPITAL,"> 100",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
AC,PNEUMONIA,HOSPITAL,"> 100",F,2
AC,PNEUMONIA,HOSPITAL,"> 100",M,1
AC,SEPTICEMIA,HOSPITAL,"> 100",F,1
AL,OUTRAS,DOMICILIO,"> 100",F,17
AL,OUTRAS,DOMICILIO,"> 100",M,14
AL,OUTRAS,HOSPITAL,"> 100",F,10
AL,OUTRAS,HOSPITAL,"> 100",M,3
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,5
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
AL,PNEUMONIA,DOMICILIO,"> 100",F,4
AL,PNEUMONIA,DOMICILIO,"> 100",M,2
AL,PNEUMONIA,HOSPITAL,"> 100",F,12
AL,PNEUMONIA,HOSPITAL,"> 100",M,6
